# BEAST v1.8.1, r6542
# Generated Fri Jul 03 15:49:00 PDT 2015 [seed=1435963717157]
state	posterior	prior	likelihood	treeModel.rootHeight	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	H3N2.clock.rate	cluster.clock.rate	cluster.rates1	cluster.rates2	cluster.rates3	cluster.rates4	cluster.rates5	cluster.rates6	cluster.rates7	cluster.rates8	cluster.rates9	cluster.rates10	cluster.rates11	cluster.rates12	cluster.rates13	cluster.rates14	cluster.rates15	cluster.rates16	cluster.rates17	cluster.rates18	cluster.rates19	cluster.rates20	cluster.rates21	cluster.rates22	cluster.rates23	cluster.rates24	cluster.rates25	cluster.rates26	cluster.rates27	cluster.rates28	cluster.indicators1	cluster.indicators2	cluster.indicators3	cluster.indicators4	cluster.indicators5	cluster.indicators6	cluster.indicators7	cluster.indicators8	cluster.indicators9	cluster.indicators10	cluster.indicators11	cluster.indicators12	cluster.indicators13	cluster.indicators14	cluster.indicators15	cluster.indicators16	cluster.indicators17	cluster.indicators18	cluster.indicators19	cluster.indicators20	cluster.indicators21	cluster.indicators22	cluster.indicators23	cluster.indicators24	cluster.indicators25	cluster.indicators26	cluster.indicators27	cluster.indicators28	cluster.nonZeroRates	treeLikelihood	cluster.treeLikelihood	coalescent
9080000	-12185.863059589836	-707.4287276907047	-11478.43433189913	19.80878799231476	5.887688908439222	6.052464516203599	0.34130732045947737	0.1993492401913417	0.2052620354042441	0.25408140394493584	0.003734436879562416	0.03227559217258865	0.34141243980845365	0.14146732174552074	0.8849759594446727	0.1068939402445819	0.4317697603791065	0.3062179520859871	1.085495755918467	0.18429167283225553	0.9388354385136621	0.28417417335353556	0.44584436333209854	1.2655147045884212	0.2889852455442029	1.0879499245068132	0.25948661372821064	0.011585630184570985	0.13401913936371285	0.8893201450015386	0.6437205920832798	1.371527132670598	1.3088714004512783	3.405333061382192	0.7641871186922726	1.2762130573981856	1.8140061779016783	1.0955038865027518	0.15894931557800518	0.8713811172355442	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	9.0	-11377.223529985458	-101.21080191367287	-679.5810244980281
9090000	-12195.958564830917	-725.4619219181482	-11470.496642912769	19.22387049956206	6.035819906102325	5.917204296774039	0.34130732045947737	0.1993492401913417	0.20500209437621214	0.2543413449729678	0.003479197454576034	0.04215967373755813	0.22544619886833125	1.3089203294247176	0.32766240067344765	0.6648555441261838	0.01753015429427088	1.4805809041511133	1.8922893453720062	0.11131883670776352	1.0276431295667066	0.45227196557182786	0.15956586663916358	1.4275640747521234	2.0571472133707136	1.8912286184494926	1.486275968228745	0.5837901291232407	0.05213634771475422	0.420324015670676	0.3768552916065601	2.213391373830369	1.367593542691102	3.83912550434459	0.340919414257672	2.6118458830895084	0.177638452827011	0.7081372684435768	1.3396710294959728	1.2955073214500779	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	10.0	-11371.411168384016	-99.08547452875233	-685.8160924444419
9100000	-12204.404240752363	-715.6790808567644	-11488.725159895599	19.164643057930572	6.441428362128839	5.917204296774039	0.3351075119337908	0.1993492401913417	0.20802375455334296	0.2575194933215235	0.0036496360695846943	0.04994978191812243	0.5620936244814286	2.8124431352384636	1.1430860957131301	0.16672287894660923	0.2714693528793471	0.6986406801566952	0.49560565420839897	1.206268774550053	0.485586960571381	0.3577440244965725	0.027388901167758543	1.6552741491685028	0.139406992057926	1.2377270211057965	0.4426971933003431	1.295673424849553	0.8215707492269827	0.7707264516676832	0.914567736050949	1.9604105476094396	0.7454197885582816	1.2533247565287537	1.6673322848202101	0.04797265366074747	2.391433039492529	1.8189857572650734	0.9999075871557102	0.6913825199819656	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	9.0	-11390.216503418918	-98.50865647668105	-678.4902430887356
9110000	-12202.919725295771	-711.2854206805586	-11491.634304615212	19.103056522070354	5.987219538525138	5.663007502192251	0.35128999293974106	0.1993492401913417	0.1969735907817677	0.2523871760871485	0.0037150825639600017	0.05816972244716976	0.3400089734370099	0.3438294074372261	1.6704820398014633	2.6604572385181444	0.7697218754475951	1.1982558330625104	0.2159964312064552	0.24547143008781627	0.5626457692911078	2.0222187747743843	0.5725539867772409	0.17501825153307982	0.9645418462217014	2.2884788597579733	2.4473381796236966	1.037798808605698	0.3508641914926256	4.484564317105669	0.23362887237949923	0.7364411723200851	0.4881670779123411	0.8083799859773525	0.09099817897403759	0.07580939049041255	0.036489126698302225	1.06821376316511	1.2551084023486532	0.11825741931162306	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	9.0	-11391.4538028279	-100.18050178731217	-672.4418704448242
9120000	-12179.05919354238	-699.061229643939	-11479.99796389844	19.52975934901701	5.903355178888019	5.663007502192251	0.35128999293974106	0.19283760301544942	0.20348522795766	0.2523871760871485	0.003686932884528726	0.04120881269908577	0.5560515090298692	0.19820478369175312	0.4157190250452881	0.9077719072804878	2.3094358349361515	0.6905126799678329	1.3255203392842372	0.24520232779388726	0.04033700576431256	1.8293910186998141	1.4179357990148205	1.5546879867399617	0.04997500890744805	0.8905598999577978	0.027769125628513195	0.17417784565155456	0.5188872309661083	0.9663600087542262	1.0994053653805582	0.326976526137671	1.612790326053526	2.1255484344502626	0.230629579024245	0.13074459807456962	1.7409978188203863	0.26196182150830916	0.3057869860599139	0.4335212344372581	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	8.0	-11374.015568843395	-105.98239505504553	-669.9804696455867
9130000	-12191.743282693531	-706.8539440782899	-11484.889338615241	19.39790076763558	6.329715577911794	5.663007502192251	0.35128999293974106	0.2105471733010474	0.1922804312292853	0.24588240252992521	0.0036565594630690594	0.05753719132203565	0.13137437980533298	0.30382500750226143	1.0586943392152022	1.1410980914308324	1.858171056675427	2.571176243285066	1.7420401411149646	0.5011403872078921	0.22296273763118046	0.1739570112956653	0.5184819239739714	0.28259034181787507	0.5967875114630056	0.311916358639743	1.1002174874331423	1.3881731031564395	1.8498586804272183	0.41660816565808584	0.4581217104270191	1.0300429380066325	0.5603467412135671	2.0215194468877176	0.17007437713748633	2.1341062700201077	2.787154551283806	0.11237782069159091	0.5154218938929342	0.7931178935608244	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	8.0	-11382.973806793723	-101.91553182151763	-669.7302583727042
9140000	-12181.506567190161	-715.7362875453377	-11465.770279644823	19.599587979642287	6.435057033667237	5.907456762654252	0.350363245064481	0.2135016378917374	0.19724060944056115	0.2388945076032194	0.0035778259380833087	0.058833766301430425	0.6316992549121299	0.8426773695518606	0.6296266534129306	0.012100105891972598	0.5812003986592432	0.29028670771968795	0.17721241626650996	0.4521583858136107	0.9715629976212578	1.851129182735447	1.8984628162703154	0.5668758730864788	0.6598751758418647	0.5353557276087139	0.5784959195462004	2.1199447244437013	2.726424144469175	0.7386489471923945	0.9032945526165466	1.313351983766794	0.6733241920564389	2.936889487570242	0.3585697274831332	1.1696076749336275	0.6099954622324453	1.8446151093391898	1.466538517834584	0.8853627491928125	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	8.0	-11370.436502332781	-95.33377731204122	-676.2906531173486
9150000	-12205.601951439567	-722.3683803974709	-11483.233571042096	19.49297364153367	6.462807577160369	5.91093795558082	0.347272669263353	0.21659221369286544	0.19724060944056115	0.2388945076032194	0.003773856324588903	0.05176659757523531	0.5909140104684352	0.5637234608830755	0.7253332015883993	0.17834430762066078	1.8083757894677392	0.7314807933027525	0.4139187128867719	0.06650168411758525	1.3268674590231833	1.8040706254493364	0.6188440274935544	0.008468904459428864	3.0121376521422274	1.0659226959635704	0.43782411405061133	2.1901477049582683	1.572859113833769	0.05641568281815905	1.0185771571181794	1.0753239501190923	0.35721897472854786	1.4290589576839627	1.353435590210096	0.7222923383981104	0.037594635694090786	0.6695094920771373	0.431840145538106	2.2202061127475776	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	8.0	-11380.230013383325	-103.00355765877082	-686.2280175461311
9160000	-12190.807827039702	-726.8652409814546	-11463.942586058247	19.810054397286773	6.475624927793343	6.181248564661603	0.34249013695067504	0.19851843192895274	0.2020231417532391	0.2569682893671321	0.003485640917067413	0.036019109665793435	0.13665776693341916	2.220463272575236	0.03776969069665644	0.3893680902471396	0.8828330009701426	0.41145420579813474	0.7795944501926149	0.14598845473920996	0.31221344941472334	0.345073513991299	0.6293881972215762	0.02272783414137255	0.3054306818160714	0.8390903146697212	0.0014384647276641628	0.0877620544272588	1.5843773175125246	0.9040436888479024	0.5421046281554228	0.5315751839643692	0.487878119520329	2.4454105257388155	1.549459043740013	4.1635889371398	0.42476157112283836	0.1441143598999873	0.41245272651396814	2.411706533397482	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	-11357.3759539276	-106.56663213064752	-697.8472065583646
9170000	-12187.061152781669	-736.5771620704685	-11450.4839907112	19.057607894767784	6.948275591824431	5.3981248449470955	0.3442502069203156	0.20324463334154483	0.19553687037100642	0.2569682893671321	0.0033530816983467506	0.03423253594039763	0.545705688107786	0.027839803088394916	0.3169365775327898	0.1302199038887566	0.27745338459347363	0.04230993862060626	0.5743224457097627	0.0691590391805828	0.23567872708820828	0.15654007767302744	0.5587924594423332	2.644951916624816	1.2728862025936707	1.479767865675228	0.227119504458571	0.5473794382600009	0.22228023035087746	0.4273715285475304	1.0709308960045745	2.332972444265897	0.7179276927985128	2.155976934252503	0.7146769819864134	0.7975683736647674	0.8866541724951956	1.5862654248445793	1.574738581967436	0.2681096073496771	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	9.0	-11347.300694378506	-103.18329633269339	-707.9007015784747
9180000	-12204.019639713622	-736.7611004690391	-11467.258539244584	19.478752038094044	5.960122321081863	5.163940403053665	0.3502772844893067	0.18604999099386116	0.2070088119093805	0.25666391260745064	0.003458891216663766	0.05473955806461069	0.8135270793177212	1.674661048622018	0.24517083141098833	1.332557236306189	1.4387674469415985	2.9695257172912335	0.692959398306864	0.14072478528276636	0.10536912248108694	1.850277234701084	1.3310635206314494	0.427432193242332	0.13074550967678095	1.2845027980321555	0.5995573971321986	0.7131851055238314	2.001573196746516	3.198630347815428	0.8377529706947916	1.294669407818261	1.3564404863054997	1.083831239691253	1.2516412064676756	0.08466826282763265	0.2505964226131869	1.435630593342673	0.1436686527663835	0.9812124500450384	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	10.0	-11369.273927545579	-97.98461169900433	-694.5110791883415
9190000	-12196.811998043479	-720.5420664598047	-11476.269931583674	19.553420568082906	6.2966893214950295	5.172375671486047	0.3345258086855668	0.201801466797601	0.2070088119093805	0.25666391260745064	0.0035544095938404344	0.05162954618476427	0.2143572069948965	0.9792004417276767	0.8804438709553746	0.44220386190637423	1.3777188584127211	0.3511537412158865	0.7550850062730272	0.1712611717904129	0.39980269960517173	0.4961102545795597	0.8148037155544948	1.106596423619731	0.0255856925246463	0.39607008572365104	0.11247178413774613	0.23829395551861365	0.9332157045817127	1.5524554981414735	1.5506246637349763	1.177229887756171	0.39562480298615815	1.6557696541023177	0.1869348507160818	2.0861536972627137	0.4190416432265642	2.651458102153876	0.79064777527704	0.6837538833878316	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	9.0	-11377.176589106928	-99.09334247674708	-687.2642872488163
9200000	-12211.982283953603	-740.9549924627083	-11471.027291490895	19.4448786764017	6.123517716585833	4.9902316609124675	0.3345258086855668	0.201801466797601	0.2070088119093805	0.25666391260745064	0.0035121557303228012	0.07551467967812744	0.48452387411627	0.3971763240431489	0.08696245160586352	0.1362987302622015	1.4123907799067774	0.755726479454459	0.05270492434205581	0.5419234718489079	0.8614129122485111	0.35863342185874136	1.0141268173657412	0.06587487189742529	0.025293976797474582	0.18976715360853438	0.1524104956613953	0.6464550874471195	0.8251038205257785	0.24301693977551672	0.7857766245649939	0.7923937425950479	0.8441525319977636	1.1843722657105002	0.7276854160594516	2.5989989436312477	0.47770474444223887	0.3839672801261528	1.1195623605693887	0.5545411869803522	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	10.0	-11372.916303044442	-98.11098844645272	-705.475594708541
9210000	-12209.541152320704	-727.6636687818836	-11481.877483538821	19.130954783925056	5.893719990127446	5.714357908525766	0.3392209535117568	0.21476842591511375	0.20333339188454846	0.2426772286885799	0.003602808337942238	0.046493506217434415	0.3822825399324625	0.725532901484974	0.04033120164683369	0.7280260896454099	1.2300981637972743	2.1002723576077953	0.0928875898397299	0.053868004831074304	1.002478086476657	0.4521179823173064	0.6333188355585062	1.8734497754794637	0.06501991294823495	2.245466838664565	0.18247961061012655	1.915821414313246	0.44195717354545994	1.7906001958921594	0.5857668248962841	0.9232671264254314	2.193213781161615	0.7833418131294729	0.3784073449908344	1.0613434689117847	0.13859977239570898	0.11875415632172297	1.2605533079774758	8.539604343033934	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	8.0	-11378.133455148978	-103.74402838984291	-687.6113924734133
9220000	-12190.331855537657	-726.5708629832758	-11463.760992554382	19.09211739908634	6.165624633698299	5.502127798781778	0.3392209535117568	0.21791488311730134	0.20018693468236087	0.2426772286885799	0.0034178667934943634	0.03769304181713788	0.5357295153104756	1.7196522416185545	0.941016984383836	0.7783765731036784	0.795086643900462	0.54734150193887	0.4635973332839183	0.6279679919251299	0.8257538339678177	0.9332081116884722	0.42242164801170456	0.6189464050827623	0.041959399436501364	0.5059807910688151	0.07246010363941606	0.018864280716199954	0.5109935443415037	1.3465843240702902	2.8037686578172045	2.8390511632240596	2.002033345893234	4.060953518271751	1.146033989683196	0.3641142495222729	1.380293882636358	1.28867904489767	1.176545663130506	0.02569995132229906	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	10.0	-11358.748883978395	-105.01210857598811	-689.1197399147998
9230000	-12188.115404419575	-735.0392733117036	-11453.076131107871	19.080888848618855	7.406988998564137	5.834870239950707	0.34043134305164935	0.21399888189443333	0.20018693468236087	0.24538284037155536	0.0035638023399303946	0.046359384959924504	0.3137294796856959	4.25944696528144	0.11270479129122883	0.5832542721089375	0.3796503374350923	2.1277183999392557	1.7325148599340368	0.19225272623292272	0.35202679330532716	3.4964598111698786	0.20977498915563422	0.3137215370130566	0.2434258424654128	0.24460052324417386	0.5514971117411115	0.9616157333136638	0.03839498379406504	1.203308516749387	0.8178840374077766	0.5183661690848117	0.6036833721804649	1.2585667994203147	0.04006282302515927	0.4651122567038943	0.14493133093087265	1.5312178274790416	4.048429019062042	1.9019906464396403	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	9.0	-11353.096618713686	-99.97951239418546	-696.7831545891358
9240000	-12180.752175698522	-704.4552561473783	-11476.296919551145	18.708434119496758	5.95524191602993	4.997113816470613	0.34043134305164935	0.20753753029717484	0.20018693468236087	0.25184419196881386	0.003668915729738601	0.05741860423149041	0.8469339447600658	1.0554398848818993	0.6419522521112172	1.7476109698259497	0.6587377979795659	2.128328228624434	0.8678105975035898	1.1821929268657263	0.8574507936484969	2.087388959236479	0.3075050441213791	0.1730842567636127	1.1308551459787926	0.4825284743028429	0.5169383136871084	0.841058910702334	0.1071145359482832	0.3163626446025732	0.3321083521820173	1.8247804818026332	1.3307223381743023	1.9902581980037053	0.15590453870347074	1.4622200683003146	0.8772939261516198	0.06381454307743309	1.5650376317495343	0.3120409057574482	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	8.0	-11378.482561177187	-97.81435837395844	-668.6137856509049
9250000	-12191.217416265476	-715.4492194331295	-11475.768196832347	18.643623413237716	5.482693961714658	5.30032724411554	0.34043134305164935	0.20753753029717484	0.20018693468236087	0.25184419196881386	0.003808835185865166	0.07555307403811072	0.19769534392758223	0.22386120457087877	0.7087327977096766	1.6916903862894714	0.6856836437465126	0.5260447874007712	1.5416280826649336	0.7042105871837493	4.595164618936498	1.1712899932552396	0.6733372601785949	0.9512636508349986	0.24506918483417248	1.9452849738203113	0.8464066991138931	0.5679632955505223	0.4904823333055782	1.091632100778323	0.7979480972398824	0.731573086913873	1.7811777430364184	5.641414686180621	0.9110770634126626	2.1054559561210686	2.483105789518632	0.166978812100471	0.040348865620723824	0.5879412365125666	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	10.0	-11379.158141734575	-96.61005509777246	-665.0056852724146
9260000	-12138.62298185403	-689.3906045028983	-11449.232377351133	19.266473147903035	4.978688806195635	5.296545459151782	0.33906530451681005	0.2089035688320141	0.20018693468236087	0.25184419196881386	0.0038196898397570237	0.06494876542834932	0.37724175969769735	0.2214707489466473	0.05768299536692707	0.720808490145189	0.38515349829418766	0.1712423169850774	0.5081795424922474	0.5933480578050657	0.49549619486425733	0.32203053910150586	2.0478646413505217	0.9437225091647357	2.0916428868681125	0.5150935348951033	0.8115590196874833	0.08152639069218821	0.8113961109901332	1.0354849071563912	2.445989203651027	1.0946617226859887	1.551323742933443	1.3224515993848405	0.42225528504249144	0.9190544572263949	0.19954813102134475	0.30157976919779017	2.7054519200583953	0.4824408671253878	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	8.0	-11356.069351442839	-93.1630259082941	-654.5081936235655
9270000	-12173.900583569577	-679.9907826578533	-11493.909800911724	18.894865272247014	5.4842467861836495	6.091294674918947	0.33906530451681005	0.21927017946460742	0.20018693468236087	0.24147758133622055	0.004051503395059176	0.07569160607751667	0.41499601728583674	2.57715402383124	2.0263224253616374	0.07895095876965405	1.241441547650125	2.0054355750463215	0.11874212300542951	0.14972599578643112	0.3497495308023186	1.0450027945187808	0.15424192768125597	0.46425037675305136	0.04946918337150103	0.07145629805799705	2.8671128658245753	0.01205615218843117	1.0721238888148392	1.2306030228775924	0.5439298193389261	0.5320929975111166	0.48746909084749346	2.0450189004168227	0.6049074536384227	1.1048455845615786	0.10384927298852205	0.03571961148525643	0.39086010254676795	1.142404216582548	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	9.0	-11396.769197003136	-97.14060390858877	-642.559257102431
9280000	-12171.316765120364	-699.3861962281234	-11471.930568892241	19.41569990018219	5.353111207196787	5.28678381063486	0.3376315341639543	0.20416709685136278	0.20018693468236087	0.2580144343023209	0.004011286393018401	0.07612357770841588	0.09883084503488411	0.06766289874796363	0.41939928580070035	0.7146639180557153	0.27222419701490974	1.3928473909729346	0.8073795840386467	0.40721654438814875	7.324292240633391	0.4671941895734183	0.41068038232394866	0.338331081084734	0.49903126197239006	0.6368295911577339	1.4234695717159138	0.380116600607444	0.5657518732974101	0.9899201726793452	0.6687948564307028	1.2243629922532038	0.8403930273484997	0.6689754333493486	1.6705355346666406	1.5109399985397096	1.7159899649536716	0.21669517204379396	0.5098982171574578	0.28711689585162126	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	9.0	-11371.184044368398	-100.74652452384294	-657.8997643057149
9290000	-12175.746414054198	-720.4316019754264	-11455.314812078772	19.22287514969184	5.759297446593928	6.152495239320936	0.3434011537718024	0.18925357606203916	0.21678902362463165	0.25055624654152564	0.0035807608558491044	0.06102245955183484	0.6040570684890779	1.4893825411607686	0.4080063889591963	0.2940180505109622	1.883437186583845	0.3203753855957202	1.2828613138446994	0.6476780607275913	0.00305931717572105	0.26815561827245615	0.19341610760779726	0.315350658104925	1.071116332213654	0.666176060250972	0.025366235650896993	0.7850689906614259	0.7117455659718649	1.1364776700122081	1.4390121153909698	1.7410224162643286	1.9177260684771888	1.6489647436679928	0.004214393847606474	0.28452138831878765	1.446642773122611	0.7105499310148746	0.46769809336058926	0.434719660356232	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	10.0	-11359.756850609892	-95.55796146888025	-684.2500004959181
9300000	-12199.868805255837	-736.853232858115	-11463.015572397722	20.07467117760008	6.5667455786723155	5.252143122373579	0.3311436080808361	0.19746034216693756	0.21678902362463165	0.25460702612759356	0.0035306324000718217	0.04657565747490268	1.4823942780094155	0.01880868722024385	0.4242043580506295	0.7955845332242358	1.349930303185617	0.6621271493465138	1.5832986620870917	0.1392030921621801	0.9294444788220988	0.8487697503431884	0.18671210347433997	1.3843478864206922	0.2976565615596543	0.720428639504788	0.08469738643371924	1.148403906632666	2.059951317735712	2.911770827740202	1.1798290737470096	0.47747009157301357	1.4822468398866588	1.916894833798511	0.18182441121951773	0.22615461792115685	0.23164482438135345	0.6904073155885116	5.6654973900005645	0.839041418496843	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	9.0	-11360.219217128428	-102.79635526929395	-697.3555069619524
9310000	-12216.082327492026	-726.3316379477369	-11489.75068954429	19.24967595886514	6.245681600790781	5.352853414925524	0.3293990503873111	0.21660308670513806	0.2074837017888255	0.24651416111872415	0.003506046175314957	0.049781765818334905	0.4090774527116001	1.1172052331036753	0.7335684127626143	0.35258364361621464	0.02238814917170812	1.4406952072900052	0.2828128922304811	0.6000028962750045	0.42507662894393844	0.05159269744782009	1.1100736590665818	0.3870851316938033	0.4737211294941144	0.6437729924803028	0.08719013505245118	4.585398384401746	0.7267940378571717	0.7176796575305981	0.888447398946119	0.5603950317888069	0.23709993524744863	1.7447402218406827	3.171669221058122	1.0479305321951962	1.2451168593651252	1.3807627407165828	4.176389451616402	0.38983860474142723	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	9.0	-11386.518341418285	-103.23234812600435	-687.2801868446426
9320000	-12206.620706726273	-738.0975059035292	-11468.523200822743	19.455845752023876	5.770533512259083	5.654141771664763	0.3293990503873111	0.2048610196062951	0.2074837017888255	0.25825622821756705	0.003454593589804457	0.04239408142493503	1.1184226207470702	0.46991779450710036	3.236541895679301	0.11320778713737159	0.2511635622757136	1.6964160452334451	1.1810343688373732	1.5367806488774785	0.46743850065087134	1.037426166728573	0.44278545386418044	2.450798638228569	2.1348583387277205	2.171145809098034	0.6462479846554383	1.2948214835613647	0.4077807148203924	1.1690649572750766	4.068489219759566	1.77289061204073	1.3748613717086722	3.581229815880553	1.9617299201668246	1.116748719023116	0.3979519921503402	0.6958022138327901	0.9870935684228189	1.1560793381613754	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	8.0	-11363.449349924033	-105.07385089871	-691.7842611998915
9330000	-12208.180904718623	-724.5443036798127	-11483.63660103881	19.17546879930266	5.799105973366831	4.956622305091937	0.3206160462404257	0.19930420436679658	0.2276355706944024	0.25244417869837404	0.0035279781069723687	0.05512807256825016	0.473948332655526	0.18801179046641678	1.973936860411111	2.4231517916802527	2.783414484249535	2.863645361515307	0.44346215861434246	0.5871794964830123	2.3331663892235825	0.48494661880624673	0.8150321740228857	1.3030521121012544	1.840807571753481	0.8841543389031246	0.2249338654930447	0.4713526961541828	0.3365455207241999	1.3715116567690548	0.26874249398758815	1.0115784552482243	0.4166054800335174	1.9316285850383597	0.48027160450037426	0.60419577348717	1.2196446344478258	1.0867738096531712	1.0664099987537499	0.7071245119315199	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	9.0	-11379.19398081492	-104.44262022389022	-682.9370308266177
